device_name,attribute,unit,bmad_ele_name,bmad_factor,bmad_attribute,example_value
QUAD:LTUS:550,BDES,kG,QVB2B,-1/(10.0*0.107),b1_gradient,0
QUAD:LTUS:560,BDES,kG,QVB3B,-1/(10.0*0.107),b1_gradient,0
QUAD:LTUS:570,BDES,kG,QVM3B,-1/(10.0*0.320),b1_gradient,0
QUAD:LTUS:580,BDES,kG,QVM4B,-1/(10.0*0.320),b1_gradient,0
QUAD:LTUS:620,BDES,kG,QEM1B,-1/(10.0*0.107),b1_gradient,0
QUAD:LTUS:640,BDES,kG,QEM2B,-1/(10.0*0.107),b1_gradient,0
QUAD:LTUS:660,BDES,kG,QEM3B,-1/(10.0*0.107),b1_gradient,0
QUAD:LTUS:680,BDES,kG,QEM4B,-1/(10.0*0.107),b1_gradient,0
QUAD:LTUS:720,BDES,kG,QE31B,-1/(10.0*0.108),b1_gradient,0
QUAD:LTUS:730,BDES,kG,QE32B,-1/(10.0*0.108),b1_gradient,0
QUAD:LTUS:740,BDES,kG,QE33B,-1/(10.0*0.108),b1_gradient,0
QUAD:LTUS:750,BDES,kG,QE34B,-1/(10.0*0.108),b1_gradient,0
QUAD:LTUS:760,BDES,kG,QE35B,-1/(10.0*0.108),b1_gradient,0
QUAD:LTUS:770,BDES,kG,QE36B,-1/(10.0*0.108),b1_gradient,0
QUAD:LTUS:820,BDES,kG,QUM1B,-1/(10.0*0.107),b1_gradient,0
QUAD:LTUS:840,BDES,kG,QUM2B,-1/(10.0*0.107),b1_gradient,0
QUAD:LTUS:860,BDES,kG,QUM3B,-1/(10.0*0.107),b1_gradient,0
QUAD:LTUS:880,BDES,kG,QUM4B,-1/(10.0*0.107),b1_gradient,0
QUAD:LI21:201,BDES,kG,Q21201,-1/(10.0*0.107),b1_gradient,0
QUAD:LI21:301,BDES,kG,Q21301,-1/(10.0*0.107),b1_gradient,0
QUAD:LI24:701,BDES,kG,Q24701A,-1/(10.0*0.107),b1_gradient,0
QUAD:LI21:401,BDES,kG,Q21401,-1/(10.0*0.107),b1_gradient,0
QUAD:LI21:501,BDES,kG,Q21501,-1/(10.0*0.107),b1_gradient,0
QUAD:LI21:601,BDES,kG,Q21601,-1/(10.0*0.107),b1_gradient,0
QUAD:LI21:701,BDES,kG,Q21701,-1/(10.0*0.107),b1_gradient,0
QUAD:LI21:801,BDES,kG,Q21801,-1/(10.0*0.107),b1_gradient,0
QUAD:LI21:901,BDES,kG,Q21901,-1/(10.0*0.107),b1_gradient,0
QUAD:LI22:201,BDES,kG,Q22201,-1/(10.0*0.107),b1_gradient,0
QUAD:LI22:301,BDES,kG,Q22301,-1/(10.0*0.107),b1_gradient,0
QUAD:LI22:401,BDES,kG,Q22401,-1/(10.0*0.107),b1_gradient,0
QUAD:LI22:501,BDES,kG,Q22501,-1/(10.0*0.107),b1_gradient,0
QUAD:LI22:601,BDES,kG,Q22601,-1/(10.0*0.107),b1_gradient,0
QUAD:LI22:701,BDES,kG,Q22701,-1/(10.0*0.107),b1_gradient,0
QUAD:LI22:801,BDES,kG,Q22801,-1/(10.0*0.107),b1_gradient,0
QUAD:LI22:901,BDES,kG,Q22901,-1/(10.0*0.107),b1_gradient,0
QUAD:LI23:201,BDES,kG,Q23201,-1/(10.0*0.107),b1_gradient,0
QUAD:LI23:301,BDES,kG,Q23301,-1/(10.0*0.107),b1_gradient,0
QUAD:LI23:401,BDES,kG,Q23401,-1/(10.0*0.107),b1_gradient,0
QUAD:LI23:501,BDES,kG,Q23501,-1/(10.0*0.107),b1_gradient,0
QUAD:LI23:601,BDES,kG,Q23601,-1/(10.0*0.107),b1_gradient,0
QUAD:LI23:701,BDES,kG,Q23701,-1/(10.0*0.107),b1_gradient,0
QUAD:LI23:801,BDES,kG,Q23801,-1/(10.0*0.107),b1_gradient,0
QUAD:LI23:901,BDES,kG,Q23901,-1/(10.0*0.107),b1_gradient,0
QUAD:LI24:201,BDES,kG,Q24201,-1/(10.0*0.107),b1_gradient,0
QUAD:LI24:301,BDES,kG,Q24301,-1/(10.0*0.107),b1_gradient,0
QUAD:LI24:401,BDES,kG,Q24401,-1/(10.0*0.107),b1_gradient,0
QUAD:LI24:501,BDES,kG,Q24501,-1/(10.0*0.107),b1_gradient,0
QUAD:LI24:601,BDES,kG,Q24601,-1/(10.0*0.107),b1_gradient,0
QUAD:LI24:702,BDES,kG,Q24701B,-1/(10.0*0.107),b1_gradient,0
QUAD:LI24:901,BDES,kG,Q24901A,-1/(10.0*0.107),b1_gradient,0
QUAD:LI25:201,BDES,kG,Q25201,-1/(10.0*0.107),b1_gradient,0
QUAD:LI25:301,BDES,kG,Q25301,-1/(10.0*0.107),b1_gradient,0
QUAD:LI25:401,BDES,kG,Q25401,-1/(10.0*0.107),b1_gradient,0
QUAD:LI25:501,BDES,kG,Q25501,-1/(10.0*0.107),b1_gradient,0
QUAD:LI25:601,BDES,kG,Q25601,-1/(10.0*0.107),b1_gradient,0
QUAD:LI25:701,BDES,kG,Q25701,-1/(10.0*0.107),b1_gradient,0
QUAD:LI25:801,BDES,kG,Q25801,-1/(10.0*0.107),b1_gradient,0
QUAD:LI25:901,BDES,kG,Q25901,-1/(10.0*0.107),b1_gradient,0
QUAD:LI26:201,BDES,kG,Q26201,-1/(10.0*0.107),b1_gradient,0
QUAD:LI26:301,BDES,kG,Q26301,-1/(10.0*0.107),b1_gradient,0
QUAD:LI26:401,BDES,kG,Q26401,-1/(10.0*0.107),b1_gradient,0
QUAD:LI26:501,BDES,kG,Q26501,-1/(10.0*0.107),b1_gradient,0
QUAD:LI26:601,BDES,kG,Q26601,-1/(10.0*0.107),b1_gradient,0
QUAD:LI26:701,BDES,kG,Q26701,-1/(10.0*0.107),b1_gradient,0
QUAD:LI26:801,BDES,kG,Q26801,-1/(10.0*0.107),b1_gradient,0
QUAD:LI26:901,BDES,kG,Q26901,-1/(10.0*0.107),b1_gradient,0
QUAD:LI27:201,BDES,kG,Q27201,-1/(10.0*0.107),b1_gradient,0
QUAD:LI27:301,BDES,kG,Q27301,-1/(10.0*0.107),b1_gradient,0
QUAD:LI27:401,BDES,kG,Q27401,-1/(10.0*0.107),b1_gradient,0
QUAD:LI27:501,BDES,kG,Q27501,-1/(10.0*0.107),b1_gradient,0
QUAD:LI27:601,BDES,kG,Q27601,-1/(10.0*0.107),b1_gradient,0
QUAD:LI27:701,BDES,kG,Q27701,-1/(10.0*0.107),b1_gradient,0
QUAD:LI27:801,BDES,kG,Q27801,-1/(10.0*0.107),b1_gradient,0
QUAD:LI27:901,BDES,kG,Q27901,-1/(10.0*0.107),b1_gradient,0
QUAD:LI28:201,BDES,kG,Q28201,-1/(10.0*0.107),b1_gradient,0
QUAD:LI28:301,BDES,kG,Q28301,-1/(10.0*0.107),b1_gradient,0
QUAD:LI28:401,BDES,kG,Q28401,-1/(10.0*0.107),b1_gradient,0
QUAD:LI28:501,BDES,kG,Q28501,-1/(10.0*0.107),b1_gradient,0
QUAD:LI28:601,BDES,kG,Q28601,-1/(10.0*0.107),b1_gradient,0
QUAD:LI28:701,BDES,kG,Q28701,-1/(10.0*0.107),b1_gradient,0
QUAD:LI28:801,BDES,kG,Q28801,-1/(10.0*0.107),b1_gradient,0
QUAD:LI28:901,BDES,kG,Q28901,-1/(10.0*0.107),b1_gradient,0
QUAD:LI29:201,BDES,kG,Q29201,-1/(10.0*0.107),b1_gradient,0
QUAD:LI29:301,BDES,kG,Q29301,-1/(10.0*0.107),b1_gradient,0
QUAD:LI29:401,BDES,kG,Q29401,-1/(10.0*0.107),b1_gradient,0
QUAD:LI29:501,BDES,kG,Q29501,-1/(10.0*0.107),b1_gradient,0
QUAD:LI29:601,BDES,kG,Q29601,-1/(10.0*0.107),b1_gradient,0
QUAD:LI29:701,BDES,kG,Q29701,-1/(10.0*0.107),b1_gradient,0
QUAD:LI29:801,BDES,kG,Q29801,-1/(10.0*0.107),b1_gradient,0
QUAD:LI29:901,BDES,kG,Q29901,-1/(10.0*0.107),b1_gradient,0
QUAD:LI30:201,BDES,kG,Q30201,-1/(10.0*0.107),b1_gradient,0
QUAD:LI30:301,BDES,kG,Q30301,-1/(10.0*0.107),b1_gradient,0
QUAD:LI30:401,BDES,kG,Q30401,-1/(10.0*0.107),b1_gradient,0
QUAD:LI30:501,BDES,kG,Q30501,-1/(10.0*0.107),b1_gradient,0
QUAD:LI30:601,BDES,kG,Q30601,-1/(10.0*0.107),b1_gradient,0
QUAD:LI30:701,BDES,kG,Q30701,-1/(10.0*0.107),b1_gradient,0
QUAD:LI30:801,BDES,kG,Q30801,-1/(10.0*0.107),b1_gradient,0
QUAD:IN20:631,BDES,kG,QM01,-1/(10.0*0.108),b1_gradient,0
QUAD:IN20:651,BDES,kG,QM02,-1/(10.0*0.108),b1_gradient,0
QUAD:IN20:731,BDES,kG,QB,-1/(10.0*0.107),b1_gradient,0
QUAD:IN20:771,BDES,kG,QM03,-1/(10.0*0.108),b1_gradient,0
QUAD:IN20:781,BDES,kG,QM04,-1/(10.0*0.108),b1_gradient,0
QUAD:LI21:131,BDES,kG,QA11,-1/(10.0*0.108),b1_gradient,0
QUAD:LI21:161,BDES,kG,QA12,-1/(10.0*0.108),b1_gradient,0
QUAD:LI21:278,BDES,kG,QM13,-1/(10.0*0.108),b1_gradient,0
QUAD:LI21:315,BDES,kG,QM14,-1/(10.0*0.108),b1_gradient,0
